FMID,MarketName,street,city,County,State,zip,Season1_Start_Date,Season1_End_Date,Season1Time,Season2_Start_Date,Season2_End_Date,Season2Time,Season3_Start_Date,Season3_End_Date,Season3Time,Season4_Start_Date,Season4_End_Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1003805,HAWKINSVILLE RIVER MARKET,BROAD STREET,HAWKINSVILLE,PULASKI,GEORGIA,31036,01/01/2012,12/31/2012,,,,,,,,,,,-83.4737,32.2815,Local government building grounds,N,Y,Y,N,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/17/2014 12:04:02 PM
1011762,HAWKSBILL TRADING COMPANY,139 VIRGINIA AVE,LURAY,PAGE,VIRGINIA,22835,01/01/2016,12/31/2016,Wed: 12:00 PM-6:00 PM;Thu: 12:00 PM-6:00 PM;Fri: 12:00 PM-6:00 PM;Sat: 10:00 AM-6:00 PM;Sun: 12:00 PM-5:00 PM;,,,,,,,,,,-78.461762,38.66284,,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,2016-01-28T12:14:35Z
1009728,HAWTHORN WOODS FARMERS MARKET,QUENTIN AND OLD MCHENRY ROADS,HAWTHORN WOODS,LAKE,ILLINOIS,,06/13/2014,10/03/2014,Fri: 4:30 PM-8:00 PM;,,,,,,,,,,-88.059634,42.220312,,Y,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-04-04T16:08:41Z
1009412,HAWTHORNE FARMERS MARKET,1220 E 5TH AND M STREETS,HAWTHORNE,,NEVADA,89415,,,,,,,,,,,,,-118.618,38.5244,,Y,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-01T00:00:00Z
1007284,HAWTHORNE FARMERS MARKET,345 LAFAYETTE AVE,HAWTHORNE,PASSAIC,NEW JERSEY,07506,06/21/2015,10/25/2015,Sun: 9:00 AM-2:00 PM;,,,,,,,,,,-74.1548553,40.9503225,,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2015-07-27T13:05:43Z
1018220,HAYESVILLE FARMERS MARKET,,HAYESVILLE,CLAY,NORTH CAROLINA,28904,05/12/2017,09/22/2017,Fri: 2:00 PM-6:00 PM;,,,,,,,,,,-83.8179527,35.0462003,,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,2017-06-20T16:14:26Z
1007230,HAYFIELD FARMER MARKET,100 2ND STREET NE,HAYFIELD,DODGE,MINNESOTA,55940,May,October,Thu:12:00 PM - 8:00 PM;,,,,,,,,,,-92.846081,43.892442,Private business parking lot,N,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,2012-04-26T14:46:09Z
1001226,HAYFORK FARMERS MARKET,HIGHWAY 3 ACROSS FROM US POST OFFICE,HAYFORK,TRINITY,CALIFORNIA,96041,,,,,,,,,,,,,-122.372,40.6825,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1005993,HAYGROUND SCHOOL FARMERS MARKET,151 MITCHELL LANE,BRIDGEHAMPTON,SUFFOLK,NEW YORK,11932,"May 25, 2012","August 31, 2012",Fri:3:00 PM - 6:30 PM;,,,,,,,,,,-72.31524,40.94092,Educational institution,Y,Y,N,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,2012-05-28T16:24:58Z
1018282,HAYMAKER FARMERS MARKET,FRANKLIN AVENUE  AND  SUMMIT STREET,KENT,PORTAGE,OHIO,44240,05/06/2017,10/28/2017,Sat: 9:00 AM-1:00 PM;,,,,,,,,,,-81.360033,41.150692,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,2017-06-21T09:41:14Z
1009702,HAYMAKER WINTER FARMERS MARKET,1435 E MAIN ST,KENT,PORTAGE,OHIO,44240,11/05/2016,04/29/2017,Sat: 10:00 AM-1:00 PM;,,,,,,,,,,-81.337517,41.155043,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,2016-06-29T10:45:53Z
1008318,HAYMARKET THURSDAY AFTERNOON MARKET,16015 JOHN MARSHALL HIGHWAY,BROAD RUN,PRINCE WILLIAM,VIRGINIA,20137,05/07/2015,10/29/2015,Thu: 2:30 PM-6:30 PM;,11/05/2015,11/19/2015,Thu: 2:00 PM-5:00 PM;,,,,,,,-77.668037,38.82034,,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,2015-04-06T11:18:27Z
1010686,HAYMARKET THURSDAY AFTERNOON MARKET,14600 WASHINGTON ST,HAYMARKET,PRINCE WILLIAM,VIRGINIA,20169,08/21/2014,10/30/2014,Thu: 2:00 PM-6:00 PM;,11/01/2014,11/20/2014,Thu: 2:00 PM-5:00 PM;,12/04/2014,04/30/2015,Thu: 2:30 PM-6:30 PM;,,,,-77.6304112,38.8093847,,Y,N,N,N,N,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2014-10-25T19:47:26Z
1003069,HAYS AREA FARMERS MARKET,22ND AND VINE,HAYS,ELLIS,KANSAS,67601,,,,,,,,,,,,,-99.3177,38.8783,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1005913,HAYSVILLE HOMETOWN MARKET,105 S MAIN,HAYSVILLE,SEDGWICK,KANSAS,67060,06/01/2014,09/27/2014,Sat: 8:00 AM-11:00 AM;,,,,,,,,,,-97.35111,37.564096,Local government building grounds,N,N,N,Y,N,N,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,4/22/2014 12:21:47 PM
1010523,HAYWARD FARMERS MARKET,777 B STREET,HAYWARD,ALAMEDA,CALIFORNIA,,01/01/2016,12/31/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,,,,-122.084962,37.671385,,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,Y,N,7/13/2016 12:19:07 PM
1010579,HAYWARD FARMERS MARKET,15886W US HWY 63 S,HAYWARD,SAWYER,WISCONSIN,54843,06/01/2014,09/30/2014,Mon: 11:30 AM-4:00 PM;,,,,,,,,,,-91.48851,46.011107,,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,2016-06-15T13:21:43Z
1000244,HAYWOODS HISTORIC FARMERS MARKET,250 PIGEON STREET,WAYNESVILLE,HAYWOOD,NORTH CAROLINA,28786,05/02/2015,11/28/2015,Wed: 8:00 AM-12:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,,,,-82.984939,35.48551,,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,2015-03-19T13:00:01Z
1001818,HAZELTON FARMERS NIGHT MARKET,260 WASHINGTON AVE,WEST HAZLETON,LUZERNE,PENNSYLVANIA,18201,,,,,,,,,,,,,-75.318,40.1279,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1009201,HCC REALTY MARKETS,1240 S ALPINE RD,ROCKFORD,,ILLINOIS,61108,,,,,,,,,,,,,-89.0275,42.2546,,Y,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-01T00:00:00Z
1001998,HCCC FARMERS MARKET,HMONG CULTURAL  AND  COMMUNITY CENTER PARKING LOT,LA CROSSE,LA CROSSE,WISCONSIN,54601,,,,,,,,,,,,,-91.2287,43.7839,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1005349,HDSID FARMERS MARKET,PATH STATION @ GROVE ST,JERSEY CITY,HUDSON,NEW JERSEY,07302,June,December,Mon:4:00 pm - 8:00 pm;,,,,,,,,,,-74.0426,40.7197,Local government building grounds,N,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,2011-04-13T14:15:43Z
1005300,HEADHOUSE FARMERS MARKET,2ND AND LOMBARD STREETS,PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,19147,05/03/2015,12/27/2015,Sun: 10:00 AM-2:00 PM;,,,,,,,,,,-75.145481,39.942022,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,2015-03-24T14:46:13Z
1004495,HEADLAND FARMERS MARKET,9 PARK ST,HEADLAND,HENRY,ALABAMA,36345,,,,,,,,,,,,,-85.3418,31.3522,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T00:00:00Z
1006471,HEALDSBURG CERTIFIED FARMERS MARKET,NORTH AND VINE STREETS,HEALDSBURG,SONOMA,CALIFORNIA,95448,05/04/2013,11/30/2013,Sat: 9:00 AM-12:00 PM;,,,,,,,,,,-122.87221,38.61112,Local government building grounds,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,2014-03-31T19:29:20Z
1006472,HEALDSBURG CERTIFIED FARMERS MARKETWEDNESDAY,NORTH STREET,HEALDSBURG,SONOMA,CALIFORNIA,95448,06/05/2013,10/30/2013,Wed: 3:30 PM-6:00 PM;,,,,,,,,,,-122.872536,38.611981,Local government building grounds,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-03-31T19:27:19Z
1003555,HEALTHIER HEART FARMERS MARKET AT TRINITY CATHEDRAL,801 WEST STATE STREET,TRENTON,MERCER,NEW JERSEY,08625,,,,,,,,,,,,,-74.7875,40.2296,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1008181,HEALTHY BY DESIGN GARDENERS MARKET,123 SOUTH 27TH STREET,BILLINGS,YELLOWSTONE,MONTANA,59101,06/13/2013,10/03/2013,Thu: 4:30 PM-6:30 PM;,,,,,,,,,,-108.501459,45.779808,Local government building grounds,N,Y,Y,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,6/17/2013 12:37:32 PM
1010845,HEALTHY CAROLINA FARMERS MARKET,GREENE STREET BETWEEN SUMTER AND BULL STREETS,COLUMBIA,RICHLAND,SOUTH CAROLINA,29208,03/17/2015,04/28/2015,Tue: 9:30 AM-1:30 PM;,06/02/2015,07/28/2015,Tue: 9:30 AM-1:30 PM;,09/08/2015,11/10/2015,Tue: 9:30 AM-1:30 PM;,,,,-81.027815,33.996827,,Y,N,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,2015-02-24T10:27:22Z
1000909,HEALTHY ORANGE FARMERS MARKET,132 BROADWAY,NEWBURGH,ORANGE,NEW YORK,12550,July,October,Tue:10:00 AM - 3:00 PM;,,,,,,,,,,-74.012961,41.500229,Local government building grounds,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,2012-05-17T15:44:00Z
1018532,HEART OF RUSHVILLES FARMERS  AND  ARTISANS MARKET,301 S MAIN ST,RUSHVILLE,RUSH,INDIANA,46173,05/27/2017,10/28/2017,Sun: 9:00 AM-12:30 PM;,,,,,,,,,,-85.4451439,39.6053452,,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2017-07-05T08:43:32Z
1005759,HEART OF THE CITY FARMERS MARKET,1 UNITED NATIONS PLAZA,SAN FRANCISCO,SAN FRANCISCO,CALIFORNIA,94102,01/01/2014,12/31/2014,Wed: 7:00 AM-5:30 PM;Sun: 7:00 AM-5:00 PM;,,,,,,,,,,-122.413932,37.779968,Other,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,2014-04-06T22:55:16Z
1006677,HEART OF THE HUDSON VALLEY FARMERS MARKET,1801-1805 RT 9W CLUETT SCHANTZ PARK,MILTON,ULSTER,NEW YORK,12547,06/14/2014,10/18/2014,Sat: 9:00 AM-2:00 PM;,,,,,,,,,,-73.962171,41.653195,Private business parking lot,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,2014-06-16T10:27:44Z
1011413,HEART OF THE OZARKS FARMERS MARKET,1755 S US HWY 63,WEST PLAINS,HOWELL,MISSOURI,65775,05/01/2015,10/31/2015,Wed: 11:00 AM-4:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,,,,-91.8216913,36.7098028,,Y,N,N,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,2015-09-04T09:53:13Z
1008715,HEARTLAND WHOLE LIFE,32 PUBLIC SQUARE,ELIZABETHTOWN,HARDIN,KENTUCKY,42701,01/01/2014,12/31/2014,Mon: 12:30 PM-6:30 PM;Tue: 9:00 AM-4:00 PM;Wed: 10:00 AM-4:00 PM;Fri: 10:00 AM-6:00 PM;Sat: 9:30 AM-2:00 PM;,,,,,,,,,,-85.85819,37.693294,,Y,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,2014-04-22T21:18:42Z
1018120,HEATHSVILLE FARMERS MARKET,73 MONUMENT PLACE,HEATHSVILLE,NORTHUMBERLAND,VIRGINIA,22473,04/15/2017,10/21/2017,Sat: 9:00 AM-1:00 PM;,,,,,,,,,,-76.473143,37.9167,,Y,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,2017-06-20T13:11:38Z
1005529,HEBER VALLEY FARMERS MARKET AND CONCERT IN THE PARK,CITY PARK 250 SOUTH MAIN,HEBER CITY,WASATCH,UTAH,84032,June,August,Thu:4:00 pm - 9:00 pm;,,,,,,,,,,-111.4144,40.50427,Other,Y,N,N,N,N,N,Y,Y,Y,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,2012-05-24T13:14:46Z
1007499,HEBRON FARMERS’ MARKET,HEBRON ELEMENTARY SCHOOL RTE 85,HEBRON,TOLLAND,CONNECTICUT,,,,,,,,,,,,,,-72.3914,41.6528,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1012683,HEIGHTS CITY MARKET,99 CENTER STREET,MUSKEGON HEIGHTS,MUSKEGON,MICHIGAN,49444,06/03/2016,09/30/2016,Fri: 12:00 PM-6:00 PM;,,,,,,,,,,-86.242558,43.201885,,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,2016-07-17T22:37:27Z
1010544,HEIRLOOM FARMERS MARKET AT TRAIL DUST TOWN,6541 E TANQUE VERDE RD,TUCSON,PIMA,ARIZONA,85710,01/01/2015,12/31/2015,Fri: 8:00 AM-12:00 PM;,10/01/2014,03/31/2015,Fri: 9:00 AM-1:00 PM;,,,,,,,-110.853156,32.247152,,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,3/26/2015 12:43:06 PM
1012827,HEIRLOOM FARMERS MARKETS AT THE RILLITO PARK FOOD PAVILION,4502 N 1ST AVE,TUCSON,PIMA,ARIZONA,85718,01/01/2016,12/31/2016,Sun: 9:00 AM-1:00 PM;,,,,,,,,,,-110.960495,32.289541,,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,10/27/2016 12:55:02 PM
1012841,HEIRLOOM FARMERS MARKETS FRIDAYS AT TRAIL DUST TOWN,6541 E TANQUE VERDE RD,TUCSON,PIMA,ARIZONA,85715,01/01/2016,12/31/2016,Fri: 9:00 AM-1:00 PM;,,,,,,,,,,-110.853253,32.247147,,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,10/27/2016 12:46:09 PM
1010545,HEIRLOOM ORO VALLEY FARMERS MARKET,10901 N ORACLE ROAD,ORO VALLEY,PIMA,ARIZONA,85737,04/01/2014,09/30/2014,Sat: 8:00 AM-12:00 PM;,10/01/2014,03/31/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-110.9505235,32.4053316,,Y,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,2014-08-22T15:08:10Z
1001165,HELENA FARMERS MARKET,FULLER AVE  AND  NEILL AVE,HELENA,"LEWIS ,CLARK",MONTANA,59601,,,,,,,,,,,,,-112.039,46.5923,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1007849,HELENA FARMERS MARKET,COURTYARD SQUARE,HELENA,PHILLIPS COUNTY,ARKANSAS,,,,,,,,,,,,,,-90.5918,34.5295,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T00:00:00Z
1000632,HELENA MARKET DAYS,4151 HELENA ROAD,HELENA,SHELBY,ALABAMA,35080,,,,,,,,,,,,,-86.8436,33.2947,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1003990,HEMET FARMERS MARKET,HARVARD STREET  AND  LATHAM STREET,HEMET,RIVERSIDE,CALIFORNIA,92543,01/01/2013,12/31/2013,Sat: 9:00 AM-2:00 PM;,,,,,,,,,,-116.970574,33.7493741,Closed-off public street,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,2013-06-17T21:21:56Z
1006540,HEMISVIEW FARMERS MARKET,818 SOUTH FLORES STREET,SAN ANTONIO,BEXAR,TEXAS,78204,03/14/2013,12/12/2013,Thu: 10:00 AM-1:00 PM;,,,,,,,,,,-98.498636,29.414412,Other,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,2013-06-24T15:41:49Z
1003355,HEMLOCK FARMERS MARKET,RICHLAND TOWNSHIP PARK,HEMLOCK,SAGINAW,MICHIGAN,48626,,,,,,,,,,,,,-84.2305,43.4147,,Y,Y,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-05-13T06:58:25Z
1005019,HEMMING PLAZA FARMERS MARKET,117 W DUVAL STREET,JACKSONVILLE,DUVAL,FLORIDA,,,,,,,,,,,,,,-81.6595,30.3296,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1004046,HEMPFIELD FARMERS MARKET,ROUTE 136,GREENSBURG,WESTMORELAND,PENNSYLVANIA,15601,,,,,,,,,,,,,-79.5456,40.3019,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1002084,HENDERSON CENTER EUREKA FARMERS MARKET,F STREET BETWEEN HENDERSON AND RUSS,EUREKA,HUMBOLDT,CALIFORNIA,95501,06/05/2014,10/30/2014,Thu: 10:00 AM-1:00 PM;,,,,,,,,,,-124.163489,40.782507,Closed-off public street,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,2014-04-25T14:47:16Z
1007144,HENDERSON COUNTY FARMERS MARKET,,LEXINGTON,HENDERSON COUNTY,TENNESSEE,,,,,,,,,,,,,,-86.9244,36.0997,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T00:00:00Z
1018355,HENDERSON COUNTY TAILGATE MARKET,100 NORTH KING STREET,HENDERSONVILLE,HENDERSON,NORTH CAROLINA,28792,04/01/2017,10/28/2017,Sat: 8:00 AM-12:00 PM;,,,,,,,,,,-82.458261,35.31485,,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,N,N,N,Y,N,N,Y,N,N,N,2017-06-22T15:59:39Z
1003390,HENDERSON FARMERS MARKET,CORNER OF SECOND AND MAIN,HENDERSON,HENDERSON,KENTUCKY,,,,,,,,,,,,,,-87.5917,37.8408,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1001285,HENDERSONVILLE CURB MARKET,CHURCH ST(US 25 SOUTH) DIRECTLY ACROSS FROM THE OLD COURTHOUSE,HENDERSONVILLE,HENDERSON,NORTH CAROLINA,,,,,,,,,,,,,,-82.461,35.3142,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1010011,HENDRICKS FARMERS MARKET,NORTH MAIN STREET,HENDRICKS,LINCOLN,MINNESOTA,56136,07/11/2014,10/10/2014,Fri: 3:00 PM-5:30 PM;,,,,,,,,,,-96.425425,44.507062,Local government building grounds,N,N,N,N,N,N,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-04-23T10:21:16Z
1006267,HENNIKER FARMERS MARKET,931 FLANDERS ROAD,HENNIKER,MERRIMACK,NEW HAMPSHIRE,03242,,,,,,,,,,,,,-71.8046,43.1641,Private business parking lot,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,2011-06-13T15:13:11Z
1001783,HENRY COUNTY FARMERS MARKET,100 BLOCK OF S MAIN STREET,NEW CASTLE,HENRY,INDIANA,47632,,,,,,,,,,,,,-85.355,39.9705,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-26T08:02:00Z
1005917,HENRY COUNTY FARMERS MARKET,HENRY COUNTY FAIRGROUNDS,PARIS,HENRY,TENNESSEE,38242,,,,,,,,,,,,,-88.3112,36.3051,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1006517,HENRY COUNTY FARMERS MARKET,30 NORTH MAIN STREET,NEW CASTLE,HENRY,KENTUCKY,40050,,,Wed: 10:00 AM-5:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,,,,-85.16994,38.43362,Local government building grounds,N,Y,N,Y,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2013-06-28T07:43:32Z
1010041,HENRY HORTON STATE PARK FARMERS MARKET,4358 NASHVILLE HWY,CHAPEL HILL,MARSHALL,TENNESSEE,37034,06/01/2014,09/30/2014,Sat: 7:00 AM-1:00 PM;,,,,,,,,,,-86.694751,35.590458,Federal/State government building grounds,Y,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,2014-04-25T14:42:25Z
1006891,HENRY STREET FARMERS MARKET,HENRY STREET,EDGERTON,ROCK,WISCONSIN,53534,,,,,,,,,,,,,-89.0697,42.8348,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-05-26T15:06:00Z
1003786,HENRYS FARMERS MARKET,2080 HIGHWAY 12 WEST,STARKVILLE,OKTIBBEHA,MISSISSIPPI,39759,,,,,,,,,,,,,-88.9476,33.39,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1009695,HERCULES CERTIFIED FARMER MARKET,1515 REFUGIO VALLEY,HERCULES,CONTRA COSTA,CALIFORNIA,,05/03/2014,10/25/2014,Sat: 3:00 PM-7:00 PM;,,,,,,,,,,-122.2632755,38.0051985,Local government building grounds,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,2014-04-01T12:01:54Z
1011195,HEREFORD FARM MARKET,17004 YORK RD,PARKTON,BALTIMORE,MARYLAND,21120,05/09/2015,10/31/2015,Sat: 9:00 AM-12:00 PM;,,,,,,,,,,-76.663797,39.590849,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,2015-06-26T23:00:27Z
1000121,HERITAGE COMMONS FARMERS MARKET,350 VAN WHITE MEMORIAL BLVD,MINNEAPOLIS,HENNEPIN,MINNESOTA,55405,July,September,Wed:10:00 AM - 1:00 PM;,,,,,,,,,,-93.293452,44.981329,Local government building grounds,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2012-05-11T14:43:55Z
